text,doc_type,label,amount
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Bugesera Dairy
TIN: 417067441
Period: 2023-06
Nature of Payment: Services
Gross Amount: 6062564 RWF
WHT Rate: 15%
Tax Withheld: 909385 RWF",withholding_tax,declaration,6062564.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Patrick Habimana
TIN: 337320065
Financial Year: 2022-10
Taxable Income: 1771038 RWF
CIT at 30%: 531311 RWF
Advance Tax Paid: 177104 RWF
Balance Due: 354208 RWF",cit_filing,filing,1771038.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Amahoro Construction,
RE: Your TIN 898577406 – Request for information
We write with reference to your account for the period 2021-03. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,9850215.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Amahoro Construction
TIN: 727317312
Period: 2020-05
Nature of Payment: Services
Gross Amount: 3602398 RWF
WHT Rate: 15%
Tax Withheld: 540360 RWF",withholding_tax,declaration,3602398.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Ruliba Ceramics
TIN: 437473012
Financial Year: 2024-06
Taxable Income: 13074015 RWF
CIT at 30%: 3922204 RWF
Advance Tax Paid: 1307402 RWF
Balance Due: 2614803 RWF",cit_filing,filing,13074015.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Kigali Trading Co,
RE: Your TIN 818059278 – Request for information
We write with reference to your account for the period 2020. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,1206063.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Yvonne Niyomugabo
TIN: 785730802
Period: 2020-12
Nature of Payment: Services
Gross Amount: 7691305 RWF
WHT Rate: 15%
Tax Withheld: 1153696 RWF",withholding_tax,declaration,7691305.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Marie Mukamana
TIN: 644834323
Tax Period: 2020-05
Output VAT: 4573614 RWF
Input VAT: 1162783 RWF
Net VAT Payable: 3410831 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,3875944.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Umucyo Pharmacy
TIN: 374955292
Period: 2021-12
Overpaid Amount: 9792860 RWF
Reason: Excess VAT input credits
Bank Account: 286049
Bank: Bank of Kigali",refund_request,declaration,9792860.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Rebero Holdings
TIN: 692679345
Tax Period: 2022-02
Output VAT: 7857447 RWF
Input VAT: 1997656 RWF
Net VAT Payable: 5859791 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,6658853.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Diane Niyomugabo
TIN: 612477973
Period: 2023-02
Nature of Payment: Services
Gross Amount: 7652846 RWF
WHT Rate: 15%
Tax Withheld: 1147927 RWF",withholding_tax,declaration,7652846.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Masaka Textiles
TIN: 311952606
Month: 2020-09
Total Employees: 81
Gross Salaries: 4610171 RWF
PAYE Withheld: 1383051 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,4610171.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Isange Distributors,
RE: Your TIN 732366865 – Meeting invitation
We write with reference to your account for the period 2024-08. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,1500076.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Yvonne Hakizimana
TIN: 404680363
Financial Year: 2022-05
Taxable Income: 1481895 RWF
CIT at 30%: 444568 RWF
Advance Tax Paid: 148190 RWF
Balance Due: 296379 RWF",cit_filing,filing,1481895.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Michel Uwimana,
RE: Your TIN 623535512 – Request for information
We write with reference to your account for the period 2020-06. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,3612139.0
"FINANCIAL STATEMENTS
Ubumwe Investments
TIN: 575880586
Year Ended: 2022-11
Total Revenue: 8695548 RWF
Total Expenses: 6086884 RWF
Net Profit Before Tax: 2608664 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,8695548.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Michel Hakizimana
TIN: 606672610
Period: 2020-11
This notice informs you of a penalty of 475198 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,4751978.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Inyange Industries
TIN: 269590180
Period: 2024
Nature of Payment: Services
Gross Amount: 15748820 RWF
WHT Rate: 15%
Tax Withheld: 2362323 RWF",withholding_tax,declaration,15748820.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Patrick Umubyeyi (TIN: 995972094) has no outstanding tax obligations as of 2022. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,2080243.0
"FINANCIAL STATEMENTS
Nyabugogo Transport
TIN: 106090827
Year Ended: 2023-01
Total Revenue: 2231776 RWF
Total Expenses: 1562243 RWF
Net Profit Before Tax: 669533 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2231776.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Solange Bizimana
TIN: 416535751
Period: 2022-01
Nature of Payment: Services
Gross Amount: 7875191 RWF
WHT Rate: 15%
Tax Withheld: 1181279 RWF",withholding_tax,declaration,7875191.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Kanombe Logistics
TIN: 394165554
Period: 2020
Nature of Payment: Services
Gross Amount: 2018792 RWF
WHT Rate: 15%
Tax Withheld: 302819 RWF",withholding_tax,declaration,2018792.0
"FINANCIAL STATEMENTS
Masaka Textiles
TIN: 368270238
Year Ended: 2022-10
Total Revenue: 355744 RWF
Total Expenses: 249021 RWF
Net Profit Before Tax: 106723 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,355744.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Gahanga Agro
TIN: 219218400
Audit Period: 2023-03
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: None",audit_report,filing,434345.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Inzora Tech (TIN: 570579379) has no outstanding tax obligations as of 2021-06. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,7243987.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Michel Nkurunziza
TIN: 943854460
Tax Period: 2022-06
Output VAT: 3541784 RWF
Input VAT: 900454 RWF
Net VAT Payable: 2641331 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,3001512.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Claudine Bizimana,
RE: Your TIN 374188326 – Meeting invitation
We write with reference to your account for the period 2024-12. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,805684.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Ruliba Ceramics,
RE: Your TIN 164731980 – Meeting invitation
We write with reference to your account for the period 2024. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,2924216.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Marie Nkurunziza
TIN: 706993563
Period: 2020-09
Overpaid Amount: 3843897 RWF
Reason: Excess VAT input credits
Bank Account: 739664
Bank: Bank of Kigali",refund_request,declaration,3843897.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Nyabugogo Transport
TIN: 978058573
Period: 2022-08
Nature of Payment: Services
Gross Amount: 10673893 RWF
WHT Rate: 15%
Tax Withheld: 1601084 RWF",withholding_tax,declaration,10673893.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Bugesera Dairy
TIN: 587529337
Financial Year: 2024-12
Taxable Income: 14881226 RWF
CIT at 30%: 4464368 RWF
Advance Tax Paid: 1488123 RWF
Balance Due: 2976245 RWF",cit_filing,filing,14881226.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Kigali Trading Co
TIN: 109167505
Period: 2021-06
Overpaid Amount: 1547781 RWF
Reason: Excess VAT input credits
Bank Account: 658224
Bank: Bank of Kigali",refund_request,declaration,1547781.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Isange Distributors,
RE: Your TIN 926703710 – Notice of assessment
We write with reference to your account for the period 2024-06. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,6324655.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Jean Hakizimana (TIN: 746308250) has no outstanding tax obligations as of 2020-03. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,15517894.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Patrick Kamanzi (TIN: 333255174) has no outstanding tax obligations as of 2022. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,11507219.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Yvonne Umubyeyi
TIN: 528614334
Period: 2021-04
Nature of Payment: Services
Gross Amount: 4510640 RWF
WHT Rate: 15%
Tax Withheld: 676596 RWF",withholding_tax,declaration,4510640.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Yvonne Niyomugabo
TIN: 484818710
Period: 2022
Nature of Payment: Services
Gross Amount: 21099485 RWF
WHT Rate: 15%
Tax Withheld: 3164923 RWF",withholding_tax,declaration,21099485.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Kigali Trading Co
TIN: 107790637
Month: 2023-07
Total Employees: 95
Gross Salaries: 9791823 RWF
PAYE Withheld: 2937547 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,9791823.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Solange Nkurunziza (TIN: 798396734) has no outstanding tax obligations as of 2023. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,16703853.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Jean Uwimana
TIN: 656866156
Period: 2021-03
Nature of Payment: Services
Gross Amount: 7233474 RWF
WHT Rate: 15%
Tax Withheld: 1085021 RWF",withholding_tax,declaration,7233474.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Inyange Industries
TIN: 550154608
Period: 2021-03
Overpaid Amount: 16855105 RWF
Reason: Excess VAT input credits
Bank Account: 214705
Bank: Bank of Kigali",refund_request,declaration,16855105.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Claudine Bizimana
TIN: 533420499
Financial Year: 2022-05
Taxable Income: 194458 RWF
CIT at 30%: 58337 RWF
Advance Tax Paid: 19446 RWF
Balance Due: 38892 RWF",cit_filing,filing,194458.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Rwanda Fresh Ltd
TIN: 679256785
Financial Year: 2023-10
Taxable Income: 980083 RWF
CIT at 30%: 294025 RWF
Advance Tax Paid: 98008 RWF
Balance Due: 196017 RWF",cit_filing,filing,980083.0
"FINANCIAL STATEMENTS
Ubumwe Investments
TIN: 610767573
Year Ended: 2023-07
Total Revenue: 3897196 RWF
Total Expenses: 2728037 RWF
Net Profit Before Tax: 1169159 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,3897196.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Rebero Holdings,
RE: Your TIN 237652208 – Meeting invitation
We write with reference to your account for the period 2022-11. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,15771783.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Claudine Hakizimana
TIN: 239379856
Period: 2021-04
Overpaid Amount: 6847001 RWF
Reason: Excess VAT input credits
Bank Account: 361912
Bank: Bank of Kigali",refund_request,declaration,6847001.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Solange Bizimana
TIN: 452859218
Period: 2023-11
Nature of Payment: Services
Gross Amount: 3687703 RWF
WHT Rate: 15%
Tax Withheld: 553155 RWF",withholding_tax,declaration,3687703.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Rwanda Fresh Ltd
TIN: 903090102
Financial Year: 2023
Taxable Income: 1152586 RWF
CIT at 30%: 345776 RWF
Advance Tax Paid: 115259 RWF
Balance Due: 230517 RWF",cit_filing,filing,1152586.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Alice Habimana
TIN: 714273453
Period: 2023-08
Nature of Payment: Services
Gross Amount: 1089725 RWF
WHT Rate: 15%
Tax Withheld: 163459 RWF",withholding_tax,declaration,1089725.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Yvonne Nkurunziza
TIN: 899895171
Period: 2022-11
Overpaid Amount: 12927591 RWF
Reason: Excess VAT input credits
Bank Account: 946188
Bank: Bank of Kigali",refund_request,declaration,12927591.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Kanombe Logistics,
RE: Your TIN 812157199 – Meeting invitation
We write with reference to your account for the period 2020-11. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,7254161.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Amahoro Construction
TIN: 201558281
Tax Period: 2021-08
Output VAT: 815079 RWF
Input VAT: 207224 RWF
Net VAT Payable: 607856 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,690745.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Inzora Tech,
RE: Your TIN 641942969 – Notice of assessment
We write with reference to your account for the period 2021-07. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,10891332.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Solange Mukamana
TIN: 664331521
Tax Period: 2024-03
Output VAT: 4520686 RWF
Input VAT: 1149327 RWF
Net VAT Payable: 3371359 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,3831090.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Pierre Nkurunziza
TIN: 830570612
Period: 2021-11
This notice informs you of a penalty of 486409 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,4864086.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Emmanuel Bizimana
TIN: 518514926
Period: 2024-07
Nature of Payment: Services
Gross Amount: 3205598 RWF
WHT Rate: 15%
Tax Withheld: 480840 RWF",withholding_tax,declaration,3205598.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Gahanga Agro (TIN: 324148755) has no outstanding tax obligations as of 2024-10. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,355242.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Umucyo Pharmacy
TIN: 520088892
Financial Year: 2021-11
Taxable Income: 4525294 RWF
CIT at 30%: 1357588 RWF
Advance Tax Paid: 452529 RWF
Balance Due: 905059 RWF",cit_filing,filing,4525294.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Ubumwe Investments
TIN: 879513975
Financial Year: 2024
Taxable Income: 2979375 RWF
CIT at 30%: 893812 RWF
Advance Tax Paid: 297938 RWF
Balance Due: 595875 RWF",cit_filing,filing,2979375.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Ruliba Ceramics
TIN: 210179022
Month: 2024
Total Employees: 36
Gross Salaries: 2933688 RWF
PAYE Withheld: 880106 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,2933688.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Bugesera Dairy
TIN: 392168140
Month: 2020-07
Total Employees: 165
Gross Salaries: 1524892 RWF
PAYE Withheld: 457468 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,1524892.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Umucyo Pharmacy,
RE: Your TIN 661394434 – Meeting invitation
We write with reference to your account for the period 2020-02. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,4673077.0
"FINANCIAL STATEMENTS
Ubumwe Investments
TIN: 926722781
Year Ended: 2022-12
Total Revenue: 11805273 RWF
Total Expenses: 8263691 RWF
Net Profit Before Tax: 3541582 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,11805273.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Inzora Tech (TIN: 113879306) has no outstanding tax obligations as of 2020-12. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,1440271.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Michel Umubyeyi (TIN: 702015640) has no outstanding tax obligations as of 2024-10. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,3709095.0
